,district,students_in_grade_12_19,sat_19_grade_12_takers,sat_19_grade_12_at_erwb_benchmark,sat_19_grade_12_at_math_benchmark,students_in_grade_11_19,sat_19_grade_11_takers,sat_19_grade_11_at_erwb_benchmark,sat_19_grade_11_at_math_benchmark,sat_19_grade_12_at_both_benchmarks,sat_19_grade_11_at_both_benchmarks,sat_19_g12_participation,sat_19_g11_participation,score,education_spend_per_student,avg_household_income,african_american,am_indian_or_alaska_native,asian,filipino,hispanic_or_latino,pacific_islander,white,two_or_more_races,not_reported
128,Morgan Hill Unified,636.0,259.0,0.8571,0.695,692.0,255.0,0.9059,0.7843000000000001,0.6640999999999999,0.007608,0.40723270440251574,0.3684971098265896,47.47,11628.0,125073.0,0.013999999999999999,0.005,0.08900000000000001,0.026000000000000002,0.505,0.003,0.28600000000000003,0.049,0.022000000000000002
130,Woodlake Unified,168.0,22.0,0.6818000000000001,0.2727,156.0,56.0,0.6964,0.4107,0.2727,0.00375,0.13095238095238096,0.358974358974359,44.62,14047.0,44776.0,0.004,0.004,0.006999999999999999,0.0,0.912,0.0,0.07200000000000001,0.001,0.0
132,Oak Park Unified,438.0,168.0,0.9523999999999999,0.875,419.0,216.0,0.9861,0.9398000000000001,0.8690000000000001,0.009352,0.3835616438356164,0.5155131264916468,49.39,10394.0,132665.0,0.018000000000000002,0.002,0.255,0.018000000000000002,0.10400000000000001,0.001,0.532,0.07,0.0
134,Acalanes Union High,1408.0,473.0,0.9556,0.8309000000000001,1362.0,719.0,0.9833,0.9373999999999999,0.8309000000000001,0.009346,0.3359375,0.5279001468428781,77.56,15267.0,129146.0,0.016,0.002,0.14,0.022000000000000002,0.10300000000000001,0.001,0.637,0.07,0.009000000000000001
135,Pittsburg Unified,840.0,279.0,0.5878,0.34409999999999996,969.0,263.0,0.7223999999999999,0.40299999999999997,0.319,0.0038780000000000004,0.33214285714285713,0.2714138286893705,19.4,13431.0,66535.0,0.158,0.002,0.032,0.05,0.649,0.012,0.049,0.045,0.004
136,Kerman Unified,416.0,102.0,0.6470999999999999,0.3725,353.0,139.0,0.6475,0.2878,0.3627,0.002662,0.24519230769230768,0.3937677053824363,55.23,11744.0,48445.0,0.005,0.004,0.044000000000000004,0.0,0.872,0.0,0.071,0.004,0.0
138,Bishop Unified,158.0,53.0,0.7736,0.5472,139.0,51.0,0.7646999999999999,0.6275,0.5094,0.005882000000000001,0.33544303797468356,0.3669064748201439,33.45,11871.0,63934.0,0.004,0.157,0.008,0.001,0.395,0.001,0.35700000000000004,0.068,0.01
139,Bonita Unified,865.0,316.0,0.8195999999999999,0.557,834.0,601.0,0.8369,0.6173,0.5316,0.005972999999999999,0.3653179190751445,0.7206235011990407,5.69,11358.0,87054.0,0.024,0.001,0.066,0.023,0.546,0.001,0.245,0.062,0.031
140,El Rancho Unified,731.0,267.0,0.618,0.3558,657.0,240.0,0.6625,0.4208,0.3184,0.0038329999999999996,0.3652530779753762,0.365296803652968,19.31,13058.0,68467.0,0.005,0.0,0.004,0.004,0.9740000000000001,0.001,0.01,0.003,0.0
141,Palos Verdes Peninsula Unified,1118.0,440.0,0.9455,0.8454999999999999,951.0,464.0,0.9634,0.9203,0.8295,0.009073,0.3935599284436494,0.4879074658254469,89.27,12484.0,151740.0,0.02,0.002,0.27899999999999997,0.021,0.141,0.002,0.42700000000000005,0.09699999999999999,0.012
142,Los Banos Unified,815.0,215.0,0.6233,0.3116,831.0,117.0,0.7521,0.47859999999999997,0.293,0.004444,0.26380368098159507,0.1407942238267148,35.68,11990.0,61691.0,0.015,0.003,0.009000000000000001,0.006999999999999999,0.8440000000000001,0.006,0.102,0.008,0.006
143,Gonzales Unified,191.0,54.0,0.5740999999999999,0.16670000000000001,195.0,62.0,0.5806,0.1452,0.1481,0.0012900000000000001,0.28272251308900526,0.31794871794871793,15.46,14013.0,66543.0,0.002,0.004,0.0,0.004,0.9740000000000001,0.001,0.013000000000000001,0.002,0.0
144,Western Placer Unified,745.0,142.0,0.8239,0.5282,760.0,146.0,0.9041,0.726,0.507,0.007123000000000001,0.1906040268456376,0.19210526315789472,6.81,11111.0,87463.0,0.022000000000000002,0.006999999999999999,0.025,0.021,0.275,0.005,0.578,0.052000000000000005,0.013000000000000001
145,Jurupa Unified,1486.0,383.0,0.5953,0.34729999999999994,1453.0,463.0,0.622,0.37799999999999995,0.33159999999999995,0.003326,0.25773889636608344,0.31865106675843086,18.66,12873.0,69873.0,0.02,0.001,0.013000000000000001,0.005,0.865,0.002,0.073,0.008,0.012
146,Perris Union High,2224.0,696.0,0.6335999999999999,0.3132,2205.0,619.0,0.6979000000000001,0.4604,0.2917,0.004346,0.3129496402877698,0.2807256235827664,39.82,13112.0,53010.0,0.053,0.002,0.013000000000000001,0.024,0.7120000000000001,0.004,0.147,0.044000000000000004,0.001
147,Dehesa Elementary,469.0,26.0,0.7308,0.3846,613.0,22.0,0.9545,0.6364,0.3846,0.006364,0.05543710021321962,0.03588907014681892,135.2,28138.0,107429.0,0.03,0.006,0.048,0.01,0.27899999999999997,0.003,0.516,0.083,0.025
148,Spencer Valley Elementary,299.0,27.0,0.8889,0.5556,298.0,17.0,0.7646999999999999,0.4706,0.5556,0.004706,0.0903010033444816,0.05704697986577181,342.11,64341.0,79519.0,0.092,0.006999999999999999,0.048,0.027000000000000003,0.43700000000000006,0.011000000000000001,0.336,0.04,0.002
149,Vista Unified,2363.0,527.0,0.7570999999999999,0.6091,2233.0,481.0,0.8628,0.7422,0.5731,0.007193000000000001,0.22302158273381295,0.21540528437080161,0.97,14041.0,78566.0,0.022000000000000002,0.003,0.02,0.013999999999999999,0.655,0.006,0.225,0.055,0.001
152,Linden Unified,177.0,33.0,0.7879,0.4242,170.0,48.0,0.7292000000000001,0.4167,0.4242,0.00375,0.1864406779661017,0.2823529411764706,24.39,12259.0,68706.0,0.004,0.011000000000000001,0.015,0.003,0.639,0.005,0.309,0.013000000000000001,0.0
153,Lodi Unified,2471.0,732.0,0.7526999999999999,0.5956,2441.0,479.0,0.8664000000000001,0.7683,0.556,0.007306999999999999,0.2962363415621206,0.19623105284719378,22.05,12898.0,67240.0,0.067,0.004,0.18,0.035,0.465,0.006999999999999999,0.187,0.03,0.024
154,Ripon Unified,405.0,94.0,0.883,0.4894,424.0,113.0,0.9204000000000001,0.7345,0.47869999999999996,0.007256999999999999,0.23209876543209876,0.2665094339622642,16.34,10147.0,85233.0,0.027999999999999997,0.003,0.051,0.02,0.344,0.003,0.457,0.091,0.004
155,Carpinteria Unified,167.0,49.0,0.7959,0.6939,158.0,63.0,0.9048,0.7302,0.6327,0.007143,0.2934131736526946,0.3987341772151899,10.24,14972.0,80771.0,0.001,0.001,0.01,0.003,0.7490000000000001,0.0,0.22,0.013999999999999999,0.001
157,Campbell Union High,2023.0,661.0,0.879,0.6944,1963.0,884.0,0.9490999999999999,0.8292,0.6762,0.008213,0.3267424616905586,0.4503311258278146,52.01,13624.0,118447.0,0.027000000000000003,0.004,0.187,0.023,0.33799999999999997,0.005,0.359,0.042,0.015
158,San Jose Unified,2648.0,648.0,0.784,0.5941,2577.0,2196.0,0.6753,0.4891,0.5725,0.004727,0.24471299093655588,0.8521536670547147,30.93,12414.0,108893.0,0.025,0.002,0.13699999999999998,0.019,0.529,0.003,0.22399999999999998,0.057999999999999996,0.003
159,Ceres Unified,1073.0,352.0,0.5710000000000001,0.2614,1103.0,376.0,0.6755,0.39630000000000004,0.233,0.0036170000000000004,0.32805219012115566,0.34088848594741616,34.78,12822.0,58193.0,0.016,0.004,0.049,0.005,0.7879999999999999,0.006,0.122,0.008,0.002
161,Exeter Unified,225.0,50.0,0.68,0.34,252.0,54.0,0.8332999999999999,0.5556,0.3,0.005370000000000001,0.2222222222222222,0.21428571428571427,47.81,12964.0,47832.0,0.006,0.006,0.003,0.002,0.65,0.001,0.327,0.004,0.002
162,Summerville Union High,189.0,25.0,0.84,0.64,206.0,32.0,0.9375,0.6563,0.64,0.00625,0.13227513227513227,0.1553398058252427,41.53,9016.0,72238.0,0.009000000000000001,0.021,0.003,0.003,0.16,0.004,0.732,0.068,0.001
163,Esparto Unified,46.0,16.0,0.375,0.375,83.0,18.0,0.8889,0.6111,0.25,0.006111,0.34782608695652173,0.21686746987951808,3.71,14026.0,75176.0,0.03,0.013999999999999999,0.006,0.005,0.758,0.0,0.168,0.018000000000000002,0.0
164,Durham Unified,72.0,31.0,0.9677,0.6774,74.0,42.0,0.9048,0.7619,0.6774,0.007143,0.4305555555555556,0.5675675675675675,22.13,11501.0,74167.0,0.004,0.006,0.005,0.0,0.235,0.0,0.6970000000000001,0.051,0.001
165,Paradise Unified,328.0,54.0,0.9074,0.7222,298.0,30.0,0.9,0.8,0.7037,0.007332999999999999,0.16463414634146342,0.10067114093959731,49.16,12089.0,51214.0,0.006,0.017,0.005,0.004,0.135,0.0,0.768,0.065,0.001
166,Martinez Unified,349.0,80.0,0.9,0.75,307.0,83.0,0.9277,0.8193,0.75,0.007951999999999999,0.22922636103151864,0.2703583061889251,15.68,11803.0,100658.0,0.026000000000000002,0.002,0.035,0.03,0.31,0.004,0.462,0.11,0.02
167,Mt. Diablo Unified,2145.0,614.0,0.7768999999999999,0.614,2047.0,566.0,0.8834000000000001,0.7562000000000001,0.5928,0.007367,0.2862470862470862,0.2765021983390327,23.19,13284.0,98809.0,0.031,0.001,0.078,0.044000000000000004,0.43,0.006,0.28300000000000003,0.079,0.049
168,Lake Tahoe Unified,275.0,54.0,0.7963,0.5556,272.0,70.0,0.9,0.7857,0.5185,0.0077139999999999995,0.19636363636363635,0.25735294117647056,33.54,13165.0,57396.0,0.004,0.003,0.013000000000000001,0.032,0.445,0.002,0.462,0.032,0.008
169,Kings Canyon Joint Unified,619.0,169.0,0.574,0.3018,775.0,250.0,0.6920000000000001,0.344,0.284,0.0032400000000000003,0.2730210016155089,0.3225806451612903,49.5,13273.0,45038.0,0.002,0.003,0.006,0.005,0.8909999999999999,0.0,0.08199999999999999,0.01,0.0
170,Central Unified,1096.0,379.0,0.591,0.2586,1135.0,359.0,0.6629999999999999,0.312,0.248,0.0029809999999999997,0.3458029197080292,0.3162995594713656,32.81,11995.0,63792.0,0.084,0.004,0.15,0.009000000000000001,0.607,0.002,0.127,0.017,0.0
171,Kern High,10175.0,2786.0,0.6242,0.3995,9847.0,1873.0,0.7837999999999999,0.6113000000000001,0.3679,0.005665,0.27380835380835383,0.1902102163095359,31.89,14008.0,54398.0,0.055999999999999994,0.006,0.028999999999999998,0.012,0.69,0.003,0.185,0.011000000000000001,0.008
172,Lemoore Union High,527.0,131.0,0.7863,0.4351,519.0,97.0,0.8144,0.6495000000000001,0.4046,0.005876,0.24857685009487665,0.18689788053949905,31.93,12518.0,61824.0,0.039,0.027000000000000003,0.009000000000000001,0.039,0.589,0.006,0.237,0.054000000000000006,0.0
173,Irvine Unified,2552.0,831.0,0.9470999999999999,0.9025,2622.0,1266.0,0.9739,0.97,0.8809,0.00955,0.3256269592476489,0.482837528604119,21.74,11451.0,106905.0,0.019,0.001,0.48100000000000004,0.027999999999999997,0.11699999999999999,0.002,0.256,0.09,0.005
174,Placer Union High,1002.0,333.0,0.8498,0.6877,967.0,280.0,0.9320999999999999,0.8786,0.6637000000000001,0.008429,0.3323353293413174,0.28955532574974147,3.76,12944.0,80554.0,0.006999999999999999,0.008,0.013999999999999999,0.006,0.15,0.001,0.7509999999999999,0.049,0.013000000000000001
175,Galt Joint Union High,567.0,214.0,0.715,0.4953,517.0,86.0,0.8371999999999999,0.6395000000000001,0.46259999999999996,0.006047,0.37742504409171074,0.16634429400386846,2.08,14169.0,75670.0,0.013999999999999999,0.0,0.021,0.004,0.57,0.001,0.33399999999999996,0.046,0.008
176,Bear Valley Unified,195.0,36.0,0.8611,0.5556,192.0,18.0,0.9444,0.7778,0.5556,0.007778,0.18461538461538463,0.09375,46.85,12197.0,52384.0,0.009000000000000001,0.003,0.009000000000000001,0.002,0.371,0.002,0.5589999999999999,0.044000000000000004,0.001
177,Colton Joint Unified,1621.0,398.0,0.6382,0.37439999999999996,1589.0,487.0,0.6222,0.35729999999999995,0.3417,0.0032439999999999995,0.24552745219000616,0.3064820641913153,31.33,12720.0,61254.0,0.052000000000000005,0.001,0.013999999999999999,0.006999999999999999,0.865,0.002,0.05,0.009000000000000001,0.0
179,Escondido Union High,2532.0,773.0,0.7529,0.48119999999999996,2274.0,766.0,0.795,0.594,0.4683,0.005783,0.30529225908372826,0.3368513632365875,6.72,14895.0,68598.0,0.016,0.003,0.027999999999999997,0.019,0.659,0.001,0.242,0.023,0.009000000000000001
182,Poway Unified,2918.0,1102.0,0.922,0.8184999999999999,2841.0,1657.0,0.965,0.9348000000000001,0.8004000000000001,0.009191,0.3776559287183002,0.5832453361492432,41.41,12266.0,117394.0,0.017,0.001,0.22699999999999998,0.059000000000000004,0.17300000000000001,0.002,0.406,0.113,0.001
183,Stockton Unified,2734.0,928.0,0.5377000000000001,0.3157,2615.0,598.0,0.6555,0.4482,0.278,0.0041470000000000005,0.3394294074615947,0.22868068833652008,37.98,15106.0,44393.0,0.1,0.01,0.087,0.036000000000000004,0.68,0.005,0.047,0.034,0.001
184,Paso Robles Joint Unified,578.0,132.0,0.7955,0.5379,561.0,144.0,0.8681,0.7847,0.5075999999999999,0.0073609999999999995,0.22837370242214533,0.25668449197860965,26.04,12352.0,67018.0,0.012,0.003,0.006,0.002,0.561,0.001,0.379,0.025,0.012
186,Orcutt Union Elementary,145.0,56.0,0.9286,0.7857,138.0,68.0,0.9412,0.9265000000000001,0.7679,0.008971,0.38620689655172413,0.4927536231884058,5.45,11083.0,88607.0,0.006,0.006,0.013999999999999999,0.013000000000000001,0.51,0.002,0.363,0.06,0.025
187,East Side Union High,6785.0,2388.0,0.745,0.5867,6230.0,5115.0,0.633,0.478,0.5528,0.00445,0.35195283714075165,0.8210272873194222,32.15,13317.0,105274.0,0.018000000000000002,0.002,0.33,0.061,0.509,0.006,0.047,0.024,0.003
188,Mountain View-Los Altos Union High,1061.0,346.0,0.8959999999999999,0.8120999999999999,1074.0,664.0,0.9443,0.8946,0.7918999999999999,0.00878,0.32610744580584355,0.6182495344506518,168.4,23203.0,156702.0,0.012,0.001,0.249,0.019,0.256,0.004,0.376,0.081,0.003
189,Santa Clara Unified,1136.0,287.0,0.8571,0.6899,1088.0,790.0,0.743,0.5367000000000001,0.669,0.005101,0.25264084507042256,0.7261029411764706,105.7,19279.0,129906.0,0.025,0.005,0.317,0.06,0.33799999999999997,0.005,0.19,0.053,0.006999999999999999
190,West Sonoma County Union High,450.0,137.0,0.9124,0.6861,447.0,132.0,0.9394,0.7576,0.6715000000000001,0.007423999999999999,0.30444444444444446,0.2953020134228188,3.87,14139.0,80223.0,0.017,0.013999999999999999,0.027000000000000003,0.005,0.253,0.001,0.642,0.042,0.0
193,Cotati-Rohnert Park Unified,529.0,132.0,0.7197,0.48479999999999995,567.0,105.0,0.8571,0.6762,0.43939999999999996,0.006570999999999999,0.2495274102079395,0.18518518518518517,12.29,13081.0,73549.0,0.018000000000000002,0.006999999999999999,0.028999999999999998,0.01,0.41600000000000004,0.004,0.405,0.068,0.043
195,Oxnard Union High,4063.0,2690.0,0.445,0.2914,4273.0,3175.0,0.4866,0.2929,0.26539999999999997,0.0026739999999999997,0.6620723603248831,0.7430376784460566,4.77,13175.0,78649.0,0.012,0.001,0.021,0.033,0.79,0.002,0.115,0.026000000000000002,0.0
196,Marysville Joint Unified,602.0,119.0,0.7646999999999999,0.4874,654.0,91.0,0.8462000000000001,0.5934,0.4706,0.005714,0.19767441860465115,0.13914373088685014,47.22,12248.0,51851.0,0.037000000000000005,0.018000000000000002,0.08800000000000001,0.005,0.452,0.003,0.34,0.046,0.01
197,Albany City Unified,307.0,114.0,0.9386,0.8509,262.0,147.0,1.0,0.9592,0.8421,0.009592,0.3713355048859935,0.5610687022900763,20.89,13548.0,95783.0,0.034,0.002,0.28800000000000003,0.011000000000000001,0.165,0.001,0.28800000000000003,0.14,0.07200000000000001
198,Gridley Unified,175.0,65.0,0.6154,0.5385,167.0,94.0,0.6489,0.4894,0.4769,0.004255,0.37142857142857144,0.562874251497006,42.64,12109.0,55942.0,0.005,0.002,0.025,0.0,0.5760000000000001,0.001,0.34,0.01,0.039
200,Del Norte County Unified,246.0,71.0,0.6901,0.507,237.0,66.0,0.7726999999999999,0.5758,0.4225,0.005606,0.2886178861788618,0.27848101265822783,47.29,13551.0,45283.0,0.006999999999999999,0.14400000000000002,0.045,0.005,0.23,0.001,0.499,0.07,0.0
203,Fortuna Union High,274.0,78.0,0.7436,0.5769,240.0,52.0,0.7885,0.6346,0.5385,0.006154,0.2846715328467153,0.21666666666666667,46.46,13320.0,47053.0,0.004,0.044000000000000004,0.011000000000000001,0.002,0.27,0.001,0.602,0.064,0.003
204,Central Union High,958.0,274.0,0.6934,0.42340000000000005,994.0,165.0,0.7394,0.5879,0.40149999999999997,0.005333,0.2860125260960334,0.1659959758551308,41.9,13804.0,48005.0,0.006,0.002,0.006,0.001,0.953,0.0,0.028999999999999998,0.002,0.001
206,Delano Joint Union High,1004.0,320.0,0.5594,0.38130000000000003,1009.0,368.0,0.6712,0.45380000000000004,0.3375,0.003886,0.3187250996015936,0.3647175421209118,47.94,14460.0,40251.0,0.004,0.001,0.008,0.09,0.878,0.001,0.015,0.003,0.0
210,Antelope Valley Union High,5657.0,1147.0,0.6609,0.32780000000000004,5280.0,3966.0,0.4667,0.18989999999999999,0.313,0.001773,0.20275764539508573,0.7511363636363636,28.34,13693.0,58602.0,0.16399999999999998,0.002,0.012,0.013999999999999999,0.648,0.001,0.111,0.047,0.001
211,Arcadia Unified,857.0,372.0,0.9301,0.879,797.0,426.0,0.9695,0.9601000000000001,0.8414,0.00939,0.4340723453908985,0.534504391468005,11.57,12188.0,95684.0,0.017,0.001,0.647,0.032,0.161,0.001,0.107,0.027000000000000003,0.006999999999999999
212,Norwalk-La Mirada Unified,1403.0,1223.0,0.4285,0.2175,1344.0,1171.0,0.5337,0.2459,0.1979,0.002263,0.8717034925160371,0.8712797619047619,0.39,13962.0,77957.0,0.023,0.002,0.043,0.027999999999999997,0.797,0.004,0.071,0.019,0.012
213,Compton Unified,1361.0,280.0,0.4107,0.1607,1351.0,958.0,0.3716,0.1451,0.1464,0.0012839999999999998,0.20573108008817045,0.7091043671354552,23.51,15206.0,54613.0,0.193,0.002,0.001,0.0,0.7829999999999999,0.005,0.002,0.004,0.01
215,Newport-Mesa Unified,1817.0,411.0,0.7762,0.5864,1695.0,394.0,0.8629000000000001,0.7487,0.5645,0.0071319999999999995,0.22619702806824435,0.23244837758112094,39.11,15125.0,101383.0,0.008,0.001,0.048,0.008,0.46299999999999997,0.005,0.41200000000000003,0.05,0.005
216,Santa Ana Unified,4128.0,3149.0,0.3693,0.2509,4045.0,1474.0,0.6729999999999999,0.5251,0.2137,0.00479,0.7628391472868217,0.36440049443757727,8.8,14679.0,68140.0,0.002,0.003,0.02,0.002,0.9590000000000001,0.002,0.009000000000000001,0.003,0.001
217,Palm Springs Unified,1777.0,470.0,0.6362,0.317,1782.0,522.0,0.7222,0.4157,0.3,0.00387,0.2644907146876759,0.29292929292929293,34.32,14904.0,48120.0,0.045,0.005,0.008,0.019,0.799,0.001,0.099,0.025,0.0
218,Sacramento City Unified,3244.0,787.0,0.6365999999999999,0.4498,3097.0,2500.0,0.562,0.3156,0.4155,0.0029760000000000003,0.24260172626387178,0.8072328059412335,20.35,14667.0,59648.0,0.139,0.005,0.17,0.013999999999999999,0.41,0.02,0.16399999999999998,0.07400000000000001,0.004
219,Twin Rivers Unified,2234.0,1156.0,0.3322,0.17129999999999998,1762.0,257.0,0.6498,0.4241,0.1548,0.0036959999999999996,0.5174574753804835,0.14585698070374575,32.63,14648.0,50649.0,0.11900000000000001,0.006999999999999999,0.11,0.009000000000000001,0.41600000000000004,0.013999999999999999,0.262,0.045,0.018000000000000002
220,Rialto Unified,1973.0,467.0,0.5803,0.3533,1922.0,1646.0,0.44049999999999995,0.2242,0.3233,0.002041,0.2366953877344146,0.8563995837669095,22.65,14090.0,60828.0,0.083,0.002,0.006,0.004,0.861,0.004,0.027999999999999997,0.012,0.0
221,San Marcos Unified,1534.0,533.0,0.8386,0.5854,1565.0,677.0,0.87,0.7061,0.5647,0.006883,0.3474576271186441,0.4325878594249201,4.26,11775.0,86027.0,0.001,0.016,0.055,0.023,0.45899999999999996,0.004,0.39299999999999996,0.049,0.0
225,East Nicolaus Joint Union High,79.0,35.0,0.7429000000000001,0.4571,79.0,37.0,0.8108,0.4054,0.4571,0.0040539999999999994,0.4430379746835443,0.46835443037974683,23.2,12096.0,70400.0,0.013000000000000001,0.01,0.036000000000000004,0.003,0.188,0.01,0.657,0.045,0.039
227,New Haven Unified,1043.0,337.0,0.8012,0.6261,963.0,359.0,0.8579000000000001,0.7659999999999999,0.5964,0.0072699999999999996,0.3231064237775647,0.37279335410176534,34.82,12269.0,112496.0,0.046,0.006,0.259,0.192,0.373,0.016,0.059000000000000004,0.05,0.0
228,Oakland Unified,3663.0,1215.0,0.5654,0.36460000000000004,3496.0,1300.0,0.6162,0.4592,0.3358,0.0042,0.3316953316953317,0.3718535469107552,5.1,15652.0,73561.0,0.217,0.002,0.115,0.008,0.478,0.008,0.098,0.051,0.022000000000000002
229,Oroville Union High,521.0,70.0,0.7286,0.4429,513.0,48.0,0.8957999999999999,0.7082999999999999,0.4143,0.007082999999999999,0.1343570057581574,0.0935672514619883,48.88,13883.0,42445.0,0.040999999999999995,0.078,0.127,0.006,0.21899999999999997,0.004,0.483,0.035,0.009000000000000001
231,Riverdale Joint Unified,127.0,41.0,0.46340000000000003,0.2439,139.0,46.0,0.7391,0.43479999999999996,0.2195,0.00413,0.3228346456692913,0.33093525179856115,37.01,14576.0,47768.0,0.006,0.003,0.005,0.0,0.872,0.0,0.114,0.001,0.0
235,Tehachapi Unified,296.0,62.0,0.8226,0.5323,306.0,49.0,0.9592,0.898,0.5323,0.008776,0.20945945945945946,0.16013071895424835,40.44,10710.0,64571.0,0.016,0.005,0.011000000000000001,0.003,0.359,0.002,0.5820000000000001,0.021,0.001
236,Baldwin Park Unified,1702.0,428.0,0.6402,0.3481,1827.0,338.0,0.7041,0.44670000000000004,0.3084,0.004142,0.25146886016451236,0.18500273672687464,12.64,14543.0,65978.0,0.036000000000000004,0.002,0.053,0.013999999999999999,0.845,0.002,0.031,0.008,0.009000000000000001
237,El Monte Union High,2308.0,726.0,0.7039,0.5372,2089.0,867.0,0.7162999999999999,0.5709000000000001,0.49310000000000004,0.00519,0.3145580589254766,0.4150311153662039,25.52,15285.0,52729.0,0.003,0.0,0.196,0.006,0.7809999999999999,0.0,0.011000000000000001,0.002,0.002
238,Inglewood Unified,695.0,250.0,0.488,0.192,660.0,217.0,0.6037,0.2535,0.188,0.002396,0.3597122302158273,0.3287878787878788,24.69,14601.0,56766.0,0.376,0.006,0.005,0.002,0.589,0.005,0.005,0.008,0.005
239,Paramount Unified,1281.0,1000.0,0.354,0.185,1253.0,1121.0,0.3533,0.17309999999999998,0.158,0.0014810000000000001,0.78064012490242,0.8946528332003192,25.66,13949.0,59304.0,0.077,0.001,0.008,0.004,0.883,0.006,0.01,0.009000000000000001,0.001
240,Pasadena Unified,1544.0,574.0,0.6672,0.40590000000000004,1189.0,334.0,0.7695000000000001,0.5749,0.37979999999999997,0.005509000000000001,0.37176165803108807,0.2809083263246426,12.96,14190.0,86695.0,0.111,0.002,0.054000000000000006,0.019,0.578,0.002,0.191,0.037000000000000005,0.005
241,William S. Hart Union High,4252.0,1376.0,0.8808,0.6839,4086.0,1388.0,0.9409000000000001,0.8429000000000001,0.6642,0.008284999999999999,0.3236124176857949,0.33969652471855116,21.78,11989.0,104240.0,0.039,0.002,0.07400000000000001,0.05,0.42200000000000004,0.002,0.364,0.045,0.002
244,Madera Unified,1296.0,204.0,0.5392,0.25980000000000003,1389.0,1090.0,0.40369999999999995,0.18350000000000002,0.2402,0.0016510000000000003,0.1574074074074074,0.7847372210223182,43.45,13001.0,50878.0,0.013000000000000001,0.005,0.012,0.002,0.9059999999999999,0.0,0.051,0.006999999999999999,0.005
245,Novato Unified,667.0,258.0,0.8953,0.6008,667.0,267.0,0.8876000000000001,0.779,0.6008,0.0076029999999999995,0.3868065967016492,0.4002998500749625,32.56,13101.0,106657.0,0.023,0.008,0.052000000000000005,0.01,0.402,0.003,0.431,0.07,0.001
246,Hilmar Unified,166.0,46.0,0.6304,0.3478,187.0,66.0,0.7726999999999999,0.48479999999999995,0.3478,0.004848,0.27710843373493976,0.35294117647058826,33.48,12340.0,61569.0,0.003,0.006999999999999999,0.006999999999999999,0.001,0.444,0.001,0.526,0.008,0.002
249,Pacific Grove Unified,151.0,63.0,0.8412999999999999,0.8254,155.0,78.0,0.9872,0.9359000000000001,0.7619,0.009359000000000001,0.41721854304635764,0.5032258064516129,41.87,17672.0,90683.0,0.024,0.011000000000000001,0.09300000000000001,0.022000000000000002,0.213,0.008,0.5870000000000001,0.03,0.011000000000000001
250,Fullerton Joint Union High,3550.0,1217.0,0.8340000000000001,0.6598,3334.0,1322.0,0.907,0.8139,0.6368,0.007935,0.3428169014084507,0.39652069586082783,8.97,12063.0,81100.0,0.018000000000000002,0.002,0.185,0.035,0.584,0.003,0.135,0.037000000000000005,0.001
251,Garden Grove Unified,3627.0,1574.0,0.7529,0.5648,3363.0,1773.0,0.797,0.6593000000000001,0.5299,0.0061649999999999995,0.43396746622553073,0.5272078501338091,15.49,13564.0,68762.0,0.006,0.001,0.354,0.011000000000000001,0.53,0.004,0.067,0.015,0.012
252,Roseville Joint Union High,2555.0,941.0,0.8831,0.7290000000000001,2509.0,999.0,0.9259000000000001,0.8168000000000001,0.7067,0.007988,0.36829745596868885,0.3981666002391391,9.79,12476.0,92924.0,0.035,0.006999999999999999,0.095,0.039,0.201,0.006,0.555,0.046,0.016
254,Riverside Unified,3434.0,1290.0,0.6767,0.46049999999999996,3287.0,1151.0,0.7767000000000001,0.6281,0.4233,0.00596,0.37565521258008155,0.35016732582902343,11.41,13303.0,73093.0,0.062,0.003,0.035,0.012,0.659,0.003,0.191,0.021,0.013000000000000001
255,Val Verde Unified,1641.0,1310.0,0.3931,0.19390000000000002,1669.0,1442.0,0.44659999999999994,0.18309999999999998,0.1718,0.001657,0.7982937233394272,0.8639904134212103,13.54,13534.0,70358.0,0.11699999999999999,0.003,0.015,0.012,0.784,0.002,0.042,0.018000000000000002,0.006
256,Redlands Unified,1842.0,1106.0,0.7071,0.5371,1707.0,1349.0,0.7116,0.5226,0.4982,0.004921999999999999,0.6004343105320304,0.7902753368482718,15.89,11919.0,76699.0,0.062,0.003,0.084,0.025,0.519,0.004,0.252,0.048,0.003
257,Hesperia Unified,1986.0,472.0,0.6377,0.3475,1880.0,509.0,0.723,0.4578,0.3072,0.004361,0.23766364551863042,0.27074468085106385,38.91,12694.0,55778.0,0.07200000000000001,0.003,0.01,0.004,0.703,0.003,0.18899999999999997,0.015,0.001
258,Chula Vista Elementary,228.0,112.0,0.7411,0.2768,259.0,174.0,0.47130000000000005,0.2241,0.26789999999999997,0.001954,0.49122807017543857,0.6718146718146718,16.09,10900.0,81646.0,0.037000000000000005,0.002,0.024,0.092,0.7040000000000001,0.003,0.096,0.037000000000000005,0.005
259,Fallbrook Union High,557.0,110.0,0.7364,0.5,521.0,117.0,0.7948999999999999,0.6581,0.4818,0.006495999999999999,0.19748653500897667,0.22456813819577734,6.36,14957.0,68553.0,0.013000000000000001,0.002,0.011000000000000001,0.006,0.6779999999999999,0.003,0.255,0.023,0.009000000000000001
